+33;+90;0;-33;-90;180;stop;forward;backward;left;right
0.246;0.140;0.431;0.273;0.061;0.205;0;0;0;0;1
0.246;0.140;0.431;0.273;0.061;0.205;0;0;0;0;1
0.257;0.139;0.428;0.254;0.065;0.205;0;0;0;0;1
0.257;0.139;0.428;0.254;0.065;0.205;0;0;0;0;1
0.257;0.139;0.428;0.254;0.065;0.199;1;0;0;0;0
0.322;0.132;0.423;0.201;2.000;0.199;1;0;0;0;0
0.358;0.129;0.424;0.191;0.432;0.199;1;0;0;0;0
0.358;0.129;0.424;0.191;0.432;0.199;1;0;0;0;0
0.356;0.130;0.425;0.192;0.435;0.199;1;0;0;0;0
0.356;0.130;0.425;0.192;0.435;0.199;1;0;0;0;0
0.356;0.129;0.421;0.192;0.432;0.199;1;0;0;0;0
0.354;0.129;0.421;0.193;0.434;0.199;0;1;0;0;0
0.357;0.129;0.420;0.191;0.435;0.199;0;1;0;0;0
0.357;0.129;0.420;0.191;0.435;0.199;0;1;0;0;0
0.357;0.129;0.420;0.191;0.435;0.204;0;1;0;0;0
0.357;0.129;0.420;0.191;2.000;0.204;0;1;0;0;0
0.357;0.129;0.413;0.193;2.000;0.204;0;1;0;0;0
0.357;0.129;0.413;0.193;2.000;0.204;0;1;0;0;0
0.357;0.129;0.413;0.193;0.064;0.232;0;1;0;0;0
0.354;0.131;0.385;0.194;0.064;0.232;0;1;0;0;0
0.354;0.131;0.385;0.194;0.064;0.232;0;1;0;0;0
0.354;0.131;0.385;0.194;0.064;0.232;0;1;0;0;0
0.354;0.131;0.385;0.194;0.067;0.265;0;1;0;0;0
0.345;0.131;0.349;0.194;0.067;0.265;0;1;0;0;0
0.345;0.131;0.349;0.194;0.067;0.265;0;1;0;0;0
0.345;0.131;0.349;0.194;0.067;0.265;0;1;0;0;0
0.345;0.131;0.349;0.194;0.067;0.265;0;1;0;0;0
0.345;0.131;0.311;0.194;0.066;0.300;1;0;0;0;0
0.325;0.132;0.311;0.195;0.066;0.300;1;0;0;0;0
0.304;0.134;0.282;0.194;0.067;0.334;0;1;0;0;0
0.304;0.134;0.282;0.194;0.067;0.334;0;1;0;0;0
0.304;0.134;0.282;0.194;0.067;0.334;0;1;0;0;0
0.304;0.134;0.282;0.194;0.067;0.344;0;1;0;0;0
0.304;0.134;0.273;0.194;0.066;0.344;0;1;0;0;0
0.301;0.134;0.273;0.194;0.066;0.344;0;1;0;0;0
0.301;0.134;0.273;0.194;0.066;0.344;0;1;0;0;0
0.301;0.134;0.273;0.194;0.066;0.344;0;1;0;0;0
0.301;0.134;0.251;0.194;0.067;0.362;0;1;0;0;0
0.276;0.135;0.251;0.194;0.067;0.362;1;0;0;0;0
0.276;0.135;0.251;0.194;0.067;0.362;1;0;0;0;0
0.276;0.135;0.251;0.194;0.067;0.362;1;0;0;0;0
0.245;0.136;0.211;0.196;0.066;0.408;0;1;0;0;0
0.239;0.135;0.211;0.196;0.066;0.408;0;1;0;0;0
0.239;0.135;0.211;0.196;0.066;0.408;0;1;0;0;0
0.239;0.135;0.207;0.196;0.066;0.411;0;1;0;0;0
0.231;0.136;0.207;0.196;0.066;0.411;0;1;0;0;0
0.231;0.136;0.207;0.197;0.066;0.411;0;1;0;0;0
0.231;0.136;0.207;0.197;0.066;0.411;0;1;0;0;0
0.231;0.136;0.207;0.197;0.066;0.411;0;1;0;0;0
0.231;0.136;0.179;0.197;0.065;0.432;1;0;0;0;0
0.198;0.138;0.179;0.193;0.065;0.432;1;0;0;0;0
0.198;0.138;0.179;0.193;0.065;0.432;1;0;0;0;0
0.166;0.138;0.149;0.193;0.065;0.463;0;1;0;0;0
0.166;0.138;0.149;0.186;0.065;0.463;0;1;0;0;0
0.166;0.138;0.141;0.186;0.065;0.469;0;1;0;0;0
0.160;0.137;0.141;0.186;0.065;0.469;1;0;0;0;0
0.160;0.137;0.141;0.182;0.065;0.469;1;0;0;0;0
0.160;0.137;0.141;0.182;0.065;0.469;1;0;0;0;0
0.124;0.138;0.108;0.162;0.064;0.496;1;0;0;0;0
0.124;0.138;0.108;0.162;0.064;0.496;1;0;0;0;0
0.126;0.138;0.109;0.162;0.066;0.500;1;0;0;0;0
0.126;0.138;0.109;0.162;0.066;0.500;1;0;0;0;0
0.126;0.138;0.109;0.163;0.066;0.500;1;0;0;0;0
0.125;0.138;0.109;0.163;0.066;0.498;1;0;0;0;0
0.125;0.138;0.109;0.163;0.066;0.498;1;0;0;0;0
0.125;0.138;0.109;0.162;0.066;0.498;1;0;0;0;0
0.143;0.063;0.578;0.328;0.110;0.048;0;1;0;0;0
0.143;0.063;0.578;0.328;0.110;0.048;0;1;0;0;0
0.143;0.063;0.578;0.328;0.110;0.048;0;1;0;0;0
0.143;0.063;0.574;0.326;0.110;0.048;0;1;0;0;0
0.143;0.063;0.553;0.326;0.111;0.060;0;1;0;0;0
0.141;0.063;0.553;0.326;0.111;0.060;0;1;0;0;0
0.141;0.063;0.553;0.326;0.111;0.060;0;1;0;0;0
0.141;0.063;0.553;0.326;0.112;0.084;0;1;0;0;0
0.140;0.063;0.527;0.331;0.112;0.084;0;1;0;0;0
0.140;0.063;0.527;0.331;0.112;0.084;0;1;0;0;0
0.140;0.061;0.527;0.331;0.112;0.107;0;1;0;0;0
0.140;0.061;0.527;0.331;0.113;0.107;0;1;0;0;0
0.141;0.061;0.503;0.332;0.113;0.107;0;1;0;0;0
0.141;0.061;0.503;0.332;0.113;0.107;0;1;0;0;0
0.141;0.061;0.503;0.332;0.113;0.107;0;1;0;0;0
0.141;0.060;0.503;0.332;0.113;0.137;0;1;0;0;0
0.142;0.060;0.471;0.338;0.113;0.137;0;1;0;0;0
0.142;0.060;0.471;0.338;0.113;0.137;0;1;0;0;0
0.142;0.059;0.471;0.338;0.113;0.168;0;1;0;0;0
0.142;0.059;0.444;0.343;0.115;0.168;0;1;0;0;0
0.164;0.059;0.444;0.343;0.115;0.168;0;1;0;0;0
0.164;0.059;0.444;0.343;0.115;0.168;0;1;0;0;0
0.164;0.059;0.444;0.343;0.115;0.168;0;1;0;0;0
0.164;0.058;0.444;0.343;0.117;0.201;0;1;0;0;0
2.000;0.058;0.414;0.348;0.117;0.201;1;0;0;0;0
2.000;0.058;0.414;0.348;0.117;0.201;1;0;0;0;0
2.000;0.057;0.414;0.348;0.117;0.233;1;0;0;0;0
0.420;0.055;0.366;0.355;0.120;0.253;0;1;0;0;0
0.420;0.055;0.366;0.355;0.120;0.253;0;1;0;0;0
0.420;0.055;0.366;0.355;0.120;0.253;0;1;0;0;0
0.401;0.055;0.349;0.353;0.121;0.270;1;0;0;0;0
0.401;0.055;0.349;0.353;0.121;0.270;1;0;0;0;0
0.400;0.056;0.346;0.353;0.121;0.272;0;1;0;0;0
0.400;0.056;0.346;0.353;0.121;0.272;0;1;0;0;0
0.399;0.054;0.346;0.356;0.121;0.271;0;1;0;0;0
0.399;0.054;0.346;0.356;0.121;0.271;0;1;0;0;0
0.399;0.054;0.346;0.356;0.121;0.271;0;1;0;0;0
0.399;0.053;0.331;0.356;0.121;0.288;0;1;0;0;0
0.378;0.053;0.331;0.349;0.121;0.288;0;1;0;0;0
0.378;0.054;0.306;0.349;0.122;0.317;0;1;0;0;0
0.343;0.054;0.306;0.336;0.122;0.317;0;1;0;0;0
0.343;0.054;0.306;0.336;0.122;0.317;0;1;0;0;0
0.343;0.051;0.282;0.336;0.123;0.341;0;1;0;0;0
0.321;0.051;0.282;0.323;0.123;0.341;0;1;0;0;0
0.321;0.051;0.282;0.323;0.123;0.341;0;1;0;0;0
0.321;0.053;0.264;0.323;0.124;0.358;1;0;0;0;0
0.299;0.053;0.264;0.312;0.124;0.358;1;0;0;0;0
0.272;0.050;0.234;0.294;0.124;0.386;0;0;0;1;0
0.272;0.050;0.234;0.294;0.124;0.386;0;0;0;1;0
0.276;0.052;0.234;0.290;0.124;0.386;0;0;0;1;0
0.276;0.052;0.234;0.290;0.124;0.386;0;0;0;1;0
0.276;0.053;0.234;0.290;0.124;0.390;0;0;0;1;0
0.288;0.053;0.234;0.290;0.124;0.390;0;0;0;1;0
0.288;0.053;0.234;0.278;0.124;0.390;1;0;0;0;0
0.288;0.053;0.234;0.278;0.124;0.390;1;0;0;0;0
0.288;0.053;0.234;0.278;0.124;0.390;1;0;0;0;0
0.310;0.061;0.238;0.264;0.125;0.404;1;0;0;0;0
0.307;0.061;0.238;0.264;0.125;0.404;0;0;0;1;0
0.307;0.061;0.238;0.264;0.125;0.404;0;0;0;1;0
0.307;0.061;0.238;0.264;0.125;0.404;0;0;0;1;0
0.311;0.059;0.239;0.261;0.126;0.404;0;0;0;1;0
0.311;0.059;0.239;0.261;0.126;0.404;0;0;0;1;0
0.311;0.066;0.241;0.261;0.127;0.412;0;0;0;1;0
0.330;0.066;0.241;0.255;0.127;0.412;0;0;0;1;0
0.330;0.066;0.241;0.255;0.127;0.412;0;0;0;1;0
0.330;0.069;0.245;0.255;0.128;0.412;0;0;0;1;0
0.343;0.069;0.245;0.255;0.128;0.408;0;0;0;1;0
0.343;0.069;0.245;0.255;0.128;0.408;0;0;0;1;0
0.343;0.069;0.245;0.255;0.128;0.408;0;0;0;1;0
0.343;0.069;0.245;0.255;0.128;0.408;0;0;0;1;0
0.343;0.072;0.249;0.255;0.128;0.403;0;0;0;1;0
0.370;0.072;0.249;0.255;0.128;0.403;0;0;0;1;0
0.370;0.072;0.249;0.254;0.128;0.403;0;0;0;1;0
0.370;0.072;0.249;0.254;0.128;0.403;0;0;0;1;0
0.370;0.079;0.261;0.254;0.128;0.403;0;0;0;1;0
0.403;0.079;0.261;0.254;0.128;0.383;0;0;0;1;0
0.403;0.079;0.261;0.255;0.128;0.383;0;0;0;1;0
0.403;0.083;0.265;0.255;0.128;0.383;1;0;0;0;0
0.403;0.083;0.265;0.255;0.128;0.370;1;0;0;0;0
0.417;0.083;0.265;0.255;0.128;0.370;1;0;0;0;0
0.420;0.085;0.269;0.256;0.128;0.367;0;1;0;0;0
0.420;0.085;0.269;0.256;0.128;0.367;0;1;0;0;0
0.420;0.084;0.268;0.256;0.128;0.367;0;1;0;0;0
0.420;0.084;0.268;0.256;0.128;0.367;0;1;0;0;0
0.416;0.084;0.268;0.247;0.128;0.368;0;1;0;0;0
0.416;0.084;0.268;0.247;0.128;0.368;0;1;0;0;0
0.416;0.074;0.256;0.247;0.134;0.368;0;1;0;0;0
0.416;0.074;0.256;0.247;0.134;0.368;0;1;0;0;0
0.376;0.058;0.224;0.221;0.148;0.394;1;0;0;0;0
0.376;0.058;0.224;0.221;0.148;0.422;1;0;0;0;0
0.327;0.058;0.224;0.221;0.148;0.422;0;0;0;1;0
0.327;0.058;0.224;0.194;0.148;0.422;0;0;0;1;0
0.327;0.054;0.203;0.194;0.157;0.422;0;0;0;1;0
0.327;0.054;0.203;0.194;0.157;0.411;0;0;0;1;0
0.330;0.054;0.203;0.194;0.157;0.411;0;0;0;1;0
0.330;0.054;0.208;0.190;0.161;0.411;0;0;0;1;0
0.330;0.054;0.208;0.190;0.161;0.411;0;0;0;1;0
0.382;0.065;0.208;0.190;0.161;0.309;1;0;0;0;0
0.382;0.065;0.208;0.190;0.161;0.309;1;0;0;0;0
0.408;0.078;0.228;0.182;0.177;0.240;1;0;0;0;0
0.408;0.078;0.228;0.182;0.177;0.240;1;0;0;0;0
0.409;0.078;0.230;0.183;0.178;0.242;0;1;0;0;0
0.408;0.078;0.230;0.183;0.178;0.240;0;1;0;0;0
0.408;0.078;0.228;0.182;0.178;0.240;0;1;0;0;0
0.401;0.074;0.228;0.182;0.178;0.249;1;0;0;0;0
0.401;0.074;0.228;0.182;0.178;0.249;1;0;0;0;0
0.390;0.064;0.202;0.161;0.196;0.262;0;0;0;1;0
0.387;0.064;0.202;0.161;0.196;0.262;0;0;0;1;0
0.387;0.064;0.205;0.161;0.199;0.262;0;0;0;1;0
0.387;0.064;0.205;0.161;0.199;0.262;0;0;0;1;0
0.388;0.064;0.205;0.161;0.199;0.247;1;0;0;0;0
0.388;0.064;0.210;0.162;0.205;0.247;1;0;0;0;0
0.389;0.070;0.215;0.162;0.210;0.230;1;0;0;0;0
0.389;0.070;0.215;0.162;0.210;0.230;1;0;0;0;0
0.389;0.070;0.215;0.162;0.210;0.230;1;0;0;0;0
0.389;0.069;0.215;0.163;0.211;0.232;0;1;0;0;0
0.389;0.069;0.216;0.163;0.211;0.232;0;1;0;0;0
0.389;0.068;0.216;0.163;0.212;0.237;1;0;0;0;0
0.389;0.068;0.208;0.156;0.218;0.237;1;0;0;0;0
0.382;0.070;0.208;0.156;0.218;0.237;0;0;0;1;0
0.382;0.070;0.204;0.155;0.220;0.241;0;0;0;1;0
0.382;0.068;0.214;0.158;0.229;0.228;0;0;0;1;0
0.380;0.068;0.214;0.158;0.229;0.228;1;0;0;0;0
0.380;0.068;0.214;0.158;0.229;0.221;1;0;0;0;0
0.380;0.068;0.218;0.157;0.232;0.221;1;0;0;0;0
0.380;0.069;0.217;0.158;0.234;0.219;1;0;0;0;0
0.380;0.069;0.217;0.158;0.234;0.219;1;0;0;0;0
0.380;0.069;0.217;0.156;0.235;0.219;0;1;0;0;0
0.380;0.070;0.217;0.156;0.235;0.219;0;1;0;0;0
0.380;0.070;0.217;0.154;0.235;0.220;1;0;0;0;0
0.380;0.070;0.217;0.154;0.235;0.220;1;0;0;0;0
0.380;0.070;0.217;0.154;0.235;0.220;1;0;0;0;0
0.372;0.077;0.202;0.140;0.243;0.236;0;0;0;1;0
0.372;0.077;0.202;0.140;0.243;0.236;0;0;0;1;0
0.364;0.106;0.197;0.140;0.245;0.238;0;0;0;1;0
0.358;0.084;0.197;0.140;0.245;0.238;0;0;0;1;0
0.358;0.084;0.205;0.140;0.246;0.220;0;0;0;1;0
0.358;0.084;0.205;0.141;0.246;0.220;1;0;0;0;0
0.356;0.081;0.211;0.141;0.246;0.220;1;0;0;0;0
0.354;0.079;0.217;0.141;0.242;0.207;1;0;0;0;0
0.354;0.079;0.217;0.141;0.242;0.207;1;0;0;0;0
0.349;0.078;0.214;0.141;0.242;0.207;0;0;0;1;0
0.349;0.078;0.214;0.142;0.240;0.207;0;0;0;1;0
0.349;0.078;0.214;0.142;0.240;0.207;0;0;0;1;0
0.350;0.078;0.219;0.142;0.240;0.201;1;0;0;0;0
0.350;0.078;0.219;0.141;0.237;0.201;0;0;0;1;0
0.350;0.078;0.219;0.141;0.237;0.201;0;0;0;1;0
0.350;0.078;0.219;0.141;0.237;0.201;0;0;0;1;0
0.347;0.080;0.221;0.142;0.234;0.198;0;0;0;1;0
0.347;0.080;0.221;0.142;0.234;0.198;0;0;0;1;0
0.347;0.080;0.221;0.142;0.234;0.198;0;0;0;1;0
0.346;0.077;0.229;0.142;0.234;0.194;0;0;0;1;0
0.346;0.077;0.229;0.143;0.234;0.194;0;0;0;1;0
0.346;0.077;0.229;0.143;0.234;0.194;0;0;0;1;0
0.346;0.077;0.229;0.143;0.234;0.194;0;0;0;1;0
0.346;0.078;0.234;0.143;0.234;0.192;0;0;0;1;0
0.346;0.078;0.234;0.143;0.232;0.192;0;0;0;1;0
0.346;0.078;0.234;0.144;0.232;0.192;0;0;0;1;0
0.346;0.078;0.234;0.144;0.232;0.192;0;0;0;1;0
0.347;0.079;0.230;0.144;0.232;0.190;0;0;0;1;0
0.347;0.079;0.230;0.144;0.232;0.190;1;0;0;0;0
0.347;0.079;0.230;0.145;0.232;0.190;1;0;0;0;0
0.347;0.079;0.230;0.145;0.232;0.190;1;0;0;0;0
0.345;0.079;0.230;0.144;0.230;0.191;0;1;0;0;0
0.345;0.079;0.230;0.144;0.230;0.191;0;1;0;0;0
0.345;0.079;0.230;0.144;0.230;0.191;0;1;0;0;0
0.345;0.079;0.231;0.140;0.231;0.195;0;1;0;0;0
0.345;0.079;0.231;0.140;0.231;0.195;0;1;0;0;0
0.339;0.091;0.218;0.140;0.231;0.195;1;0;0;0;0
0.339;0.091;0.218;0.129;0.218;0.210;0;0;0;1;0
0.339;0.091;0.218;0.129;0.218;0.210;0;0;0;1;0
0.328;2.000;0.204;0.123;0.201;0.219;0;0;0;1;0
0.328;2.000;0.204;0.123;0.201;0.219;0;0;0;1;0
0.319;2.000;0.210;0.123;0.201;0.219;0;0;0;1;0
0.319;2.000;0.210;0.125;0.190;0.209;1;0;0;0;0
0.319;2.000;0.210;0.125;0.190;0.209;1;0;0;0;0
0.319;2.000;0.210;0.125;0.190;0.209;1;0;0;0;0
0.320;0.109;0.228;0.128;0.185;0.198;1;0;0;0;0
0.320;0.109;0.228;0.128;0.185;0.198;1;0;0;0;0
0.319;0.109;0.229;0.129;0.184;0.197;0;1;0;0;0
0.319;0.109;0.229;0.129;0.184;0.197;0;1;0;0;0
0.318;0.186;0.226;0.127;0.183;0.198;1;0;0;0;0
0.318;0.186;0.226;0.127;0.183;0.198;1;0;0;0;0
0.318;0.186;0.226;0.119;0.179;0.209;1;0;0;0;0
0.178;0.064;0.548;0.278;0.108;0.063;0;1;0;0;0
0.179;0.064;0.548;0.279;0.109;0.062;0;1;0;0;0
0.179;0.064;0.550;0.279;0.109;0.062;0;1;0;0;0
0.184;0.064;0.550;0.280;0.109;0.082;0;1;0;0;0
0.184;0.064;0.550;0.280;0.108;0.082;0;1;0;0;0
0.184;0.064;0.519;0.280;0.108;0.082;0;1;0;0;0
0.184;0.064;0.519;0.280;0.108;0.082;0;1;0;0;0
0.209;0.065;0.519;0.276;0.108;0.123;0;1;0;0;0
0.209;0.065;0.519;0.276;0.108;0.123;0;1;0;0;0
0.209;0.065;0.475;0.276;0.108;0.123;0;1;0;0;0
0.209;0.065;0.475;0.276;0.108;0.123;0;1;0;0;0
0.388;0.067;0.475;0.273;0.106;0.178;0;1;0;0;0
0.388;0.067;0.418;0.273;0.106;0.178;0;1;0;0;0
0.388;0.067;0.418;0.273;0.106;0.178;1;0;0;0;0
0.431;0.070;0.418;0.273;0.106;0.233;1;0;0;0;0
0.431;0.070;0.418;0.273;0.105;0.233;1;0;0;0;0
0.370;0.071;0.332;0.281;0.105;0.286;0;1;0;0;0
0.370;0.071;0.332;0.281;0.104;0.286;0;1;0;0;0
0.366;0.072;0.332;0.282;0.104;0.292;0;1;0;0;0
0.366;0.072;0.320;0.282;0.104;0.292;0;1;0;0;0
0.348;0.071;0.320;0.277;0.104;0.308;0;1;0;0;0
0.348;0.071;0.308;0.277;0.104;0.308;0;1;0;0;0
0.335;0.070;0.308;0.278;0.102;0.318;0;1;0;0;0
0.335;0.070;0.296;0.278;0.102;0.318;0;1;0;0;0
0.335;0.070;0.296;0.278;0.102;0.318;0;1;0;0;0
0.335;0.070;0.296;0.278;0.102;0.318;0;1;0;0;0
0.324;0.072;0.284;0.277;0.102;0.330;0;1;0;0;0
0.324;0.072;0.284;0.277;0.102;0.330;1;0;0;0;0
0.293;0.072;0.284;0.275;0.102;0.330;1;0;0;0;0
0.293;0.073;0.284;0.275;0.102;0.358;1;0;0;0;0
0.293;0.073;0.254;0.275;0.102;0.358;1;0;0;0;0
0.264;0.073;0.228;0.270;0.102;0.388;0;0;0;1;0
0.264;0.073;0.228;0.270;0.102;0.388;0;0;0;1;0
0.253;0.072;0.228;0.266;0.101;0.392;0;0;0;1;0
0.253;0.072;0.227;0.266;0.101;0.392;0;0;0;1;0
0.253;0.072;0.227;0.266;0.101;0.392;0;0;0;1;0
0.253;0.072;0.227;0.266;0.101;0.392;0;0;0;1;0
0.253;0.072;0.227;0.266;0.101;0.392;0;0;0;1;0
0.275;0.081;0.233;0.274;0.102;0.398;0;0;0;1;0
0.275;0.081;0.233;0.274;0.102;0.398;1;0;0;0;0
0.275;0.081;0.233;0.274;0.102;0.398;1;0;0;0;0
0.275;0.081;0.233;0.274;0.102;0.398;1;0;0;0;0
0.345;0.099;0.250;0.246;0.104;0.363;1;0;0;0;0
0.392;0.104;0.250;0.239;0.108;0.327;0;1;0;0;0
0.392;0.104;0.253;0.239;0.108;0.327;0;1;0;0;0
0.389;0.103;0.246;0.238;0.108;0.335;0;1;0;0;0
0.389;0.103;0.246;0.238;0.108;0.335;0;1;0;0;0
0.389;0.103;0.246;0.238;0.108;0.335;0;1;0;0;0
0.389;0.103;0.246;0.238;0.108;0.335;1;0;0;0;0
0.375;0.098;0.236;0.229;0.112;0.349;1;0;0;0;0
0.341;0.090;0.220;0.209;0.121;0.365;1;0;0;0;0
0.341;0.090;0.220;0.209;0.121;0.365;1;0;0;0;0
0.341;0.089;0.220;0.210;0.122;0.366;0;1;0;0;0
0.341;0.089;0.220;0.210;0.122;0.366;0;1;0;0;0
0.340;0.087;0.214;0.209;0.122;0.369;0;1;0;0;0
0.340;0.087;0.214;0.209;0.122;0.369;0;1;0;0;0
0.340;0.087;0.214;0.209;0.122;0.369;0;1;0;0;0
0.340;0.087;0.214;0.209;0.122;0.369;1;0;0;0;0
0.328;0.083;0.206;0.198;0.128;0.378;1;0;0;0;0
0.300;0.081;0.189;0.181;0.137;0.391;0;0;0;1;0
0.300;0.081;0.189;0.181;0.137;0.391;0;0;0;1;0
0.300;0.081;0.189;0.181;0.137;0.391;0;0;0;1;0
0.301;0.078;0.194;0.181;0.135;0.359;0;0;0;1;0
0.301;0.078;0.194;0.181;0.135;0.359;0;0;0;1;0
0.301;0.078;0.194;0.181;0.135;0.359;0;0;0;1;0
0.301;0.078;0.194;0.181;0.135;0.359;0;0;0;1;0
0.345;0.078;0.203;0.177;0.143;0.273;1;0;0;0;0
0.345;0.087;0.203;0.177;0.143;0.273;1;0;0;0;0
0.422;0.118;0.243;0.182;0.165;0.171;1;0;0;0;0
0.422;0.118;0.243;0.182;0.165;0.171;1;0;0;0;0
0.422;0.118;0.243;0.182;0.165;0.171;0;1;0;0;0
0.422;0.118;0.243;0.182;0.165;0.171;0;1;0;0;0
0.423;0.118;0.240;0.182;0.166;0.172;0;1;0;0;0
0.423;0.117;0.240;0.182;0.166;0.172;0;1;0;0;0
0.409;0.117;0.218;0.161;0.191;0.206;0;1;0;0;0
0.409;0.091;0.218;0.161;0.191;0.206;1;0;0;0;0
0.409;0.091;0.218;0.161;0.191;0.206;1;0;0;0;0
0.409;0.091;0.218;0.161;0.191;0.206;1;0;0;0;0
0.376;0.091;0.176;0.125;0.226;0.245;0;0;0;1;0
0.376;2.000;0.176;0.125;0.226;0.245;0;0;0;1;0
0.349;0.689;0.156;0.109;0.234;0.247;0;0;0;1;0
0.349;0.689;0.156;0.109;0.234;0.247;0;0;0;1;0
0.349;0.689;0.156;0.109;0.234;0.247;0;0;0;1;0
0.349;0.689;0.156;0.109;0.234;0.247;0;0;0;1;0
0.349;0.689;0.164;0.111;0.226;0.223;1;0;0;0;0
0.349;2.000;0.164;0.111;0.226;0.223;1;0;0;0;0
0.334;0.099;0.218;0.120;0.174;0.176;1;0;0;0;0
0.332;0.100;0.223;0.121;0.174;0.177;1;0;0;0;0
0.332;0.100;0.220;0.122;0.176;0.177;0;0;0;1;0
0.332;0.100;0.220;0.122;0.176;0.176;0;0;0;1;0
0.332;0.100;0.220;0.122;0.176;0.176;0;0;0;1;0
0.331;0.102;0.231;0.126;0.168;0.163;0;0;0;1;0
0.331;0.102;0.231;0.126;0.168;0.163;0;0;0;1;0
0.331;0.102;0.231;0.126;0.168;0.163;0;0;0;1;0
0.331;0.102;0.231;0.126;0.168;0.163;0;0;0;1;0
0.327;0.116;0.267;0.132;0.158;0.163;0;0;0;1;0
0.327;0.116;0.267;0.132;0.158;0.149;0;0;0;1;0
0.327;0.116;0.267;0.132;0.158;0.149;0;0;0;1;0
0.327;0.116;0.267;0.132;0.158;0.149;0;0;0;1;0
0.331;0.116;0.350;0.165;0.131;0.149;0;0;0;1;0
0.331;0.240;0.350;0.165;0.131;0.122;0;0;0;1;0
0.331;0.240;0.350;0.165;0.131;0.122;0;0;0;1;0
0.331;0.240;0.350;0.165;0.131;0.122;0;0;0;1;0
0.351;0.240;0.350;0.165;0.108;0.122;1;0;0;0;0
0.351;0.554;0.350;0.229;0.108;0.108;1;0;0;0;0
0.389;0.554;0.342;0.304;0.099;0.108;0;1;0;0;0
0.389;0.607;0.342;0.304;0.099;0.109;0;1;0;0;0
0.390;0.607;0.340;0.304;0.098;0.109;0;1;0;0;0
0.390;0.603;0.340;0.306;0.098;0.123;0;1;0;0;0
0.390;0.603;0.340;0.306;0.098;0.123;0;1;0;0;0
0.390;0.603;0.340;0.306;0.098;0.123;1;0;0;0;0
0.364;0.603;0.318;0.306;0.100;0.123;1;0;0;0;0
0.364;0.593;0.318;0.304;0.100;0.154;0;1;0;0;0
0.364;0.593;0.318;0.304;0.100;0.154;0;1;0;0;0
0.364;0.593;0.318;0.304;0.100;0.154;0;1;0;0;0
0.331;0.524;0.289;0.299;0.100;0.181;0;1;0;0;0
0.331;0.524;0.289;0.299;0.100;0.181;1;0;0;0;0
0.298;0.524;0.259;0.287;0.102;0.181;1;0;0;0;0
0.298;0.100;0.259;0.287;0.102;0.214;0;0;0;1;0
0.274;0.100;0.238;0.280;0.102;0.214;0;0;0;1;0
0.274;0.087;0.238;0.280;0.102;0.218;0;0;0;1;0
0.292;0.087;0.240;0.272;0.104;0.218;0;0;0;1;0
0.292;2.000;0.240;0.272;0.104;0.231;0;0;0;1;0
0.292;2.000;0.240;0.272;0.104;0.231;0;0;0;1;0
0.361;2.000;0.254;0.272;0.112;0.231;1;0;0;0;0
0.361;2.000;0.254;0.272;0.112;0.231;1;0;0;0;0
0.361;0.639;0.254;0.253;0.112;0.252;1;0;0;0;0
0.612;0.639;0.278;0.253;0.126;0.252;0;1;0;0;0
0.612;0.606;0.278;0.247;0.126;0.244;0;1;0;0;0
0.615;0.606;0.279;0.247;0.132;0.244;0;1;0;0;0
0.615;0.620;0.279;0.235;0.132;0.264;0;1;0;0;0
0.615;0.620;0.279;0.235;0.132;0.264;0;1;0;0;0
0.601;0.620;0.255;0.235;0.147;0.264;1;0;0;0;0
0.601;0.620;0.255;0.210;0.147;0.264;1;0;0;0;0
0.601;2.000;0.255;0.210;0.147;0.295;1;0;0;0;0
0.569;2.000;0.218;0.210;0.169;0.295;0;0;0;1;0
0.569;2.000;0.218;0.210;0.169;0.295;0;0;0;1;0
0.549;0.096;0.198;0.174;0.179;0.322;0;0;0;1;0
0.549;0.096;0.198;0.170;0.179;0.322;0;0;0;1;0
0.549;0.089;0.198;0.170;0.179;0.322;0;0;0;1;0
0.549;0.089;0.198;0.170;0.179;0.284;0;0;0;1;0
0.549;0.089;0.198;0.170;0.179;0.284;1;0;0;0;0
0.562;0.089;0.211;0.170;0.191;0.284;1;0;0;0;0
0.555;0.091;0.221;0.172;0.200;0.235;1;0;0;0;0
0.555;0.091;0.221;0.172;0.200;0.235;1;0;0;0;0
0.555;0.089;0.221;0.172;0.200;0.235;1;0;0;0;0
0.550;0.090;0.224;0.171;0.200;0.235;0;0;0;1;0
0.550;0.090;0.224;0.171;0.200;0.233;0;0;0;1;0
0.548;0.090;0.225;0.171;0.201;0.233;0;0;0;1;0
0.548;0.090;0.225;0.171;0.201;0.233;0;0;0;1;0
0.548;0.100;0.225;0.172;0.201;0.233;0;0;0;1;0
0.548;0.100;0.225;0.172;0.201;0.213;0;0;0;1;0
0.548;0.100;0.235;0.172;0.201;0.213;0;0;0;1;0
0.530;0.100;0.235;0.172;0.231;0.213;0;0;0;1;0
0.530;0.100;0.235;0.176;0.231;0.213;0;0;0;1;0
0.530;2.000;0.235;0.176;0.231;0.158;0;0;0;1;0
0.530;2.000;0.356;0.176;0.231;0.158;0;0;0;1;0
0.507;2.000;0.356;0.176;0.228;0.158;1;0;0;0;0
0.507;2.000;0.356;0.176;0.228;0.158;1;0;0;0;0
0.488;0.407;0.542;0.234;0.186;0.105;0;1;0;0;0
