33;90;0;-33;-90;180;stop;forward;backward;left;right
0.237;0.114;0.351;0.234;0.043;0.180;0;0;0;0;1
0.237;0.114;0.351;0.234;0.043;0.180;0;0;0;0;1
0.248;0.113;0.348;0.215;0.047;0.180;0;0;0;0;1
0.248;0.113;0.348;0.215;0.047;0.180;0;0;0;0;1
0.248;0.113;0.348;0.215;0.047;0.173;1;0;0;0;0
0.318;0.106;0.344;0.160;1.963;0.173;1;0;0;0;0
0.356;0.103;0.345;0.150;0.410;0.173;1;0;0;0;0
0.356;0.103;0.345;0.150;0.410;0.173;1;0;0;0;0
0.354;0.104;0.346;0.151;0.413;0.173;1;0;0;0;0
0.354;0.104;0.346;0.151;0.413;0.173;1;0;0;0;0
0.354;0.103;0.342;0.151;0.410;0.173;1;0;0;0;0
0.352;0.103;0.342;0.152;0.412;0.173;0;1;0;0;0
0.355;0.103;0.341;0.150;0.413;0.173;0;1;0;0;0
0.355;0.103;0.341;0.150;0.413;0.173;0;1;0;0;0
0.355;0.103;0.341;0.150;0.413;0.179;0;1;0;0;0
0.355;0.103;0.341;0.150;1.963;0.179;0;1;0;0;0
0.355;0.103;0.335;0.152;1.963;0.179;0;1;0;0;0
0.355;0.103;0.335;0.152;1.963;0.179;0;1;0;0;0
0.355;0.103;0.335;0.152;0.046;0.207;0;1;0;0;0
0.352;0.105;0.311;0.153;0.046;0.207;0;1;0;0;0
0.352;0.105;0.311;0.153;0.046;0.207;0;1;0;0;0
0.352;0.105;0.311;0.153;0.046;0.207;0;1;0;0;0
0.352;0.105;0.311;0.153;0.049;0.241;0;1;0;0;0
0.343;0.105;0.280;0.153;0.049;0.241;0;1;0;0;0
0.343;0.105;0.280;0.153;0.049;0.241;0;1;0;0;0
0.343;0.105;0.280;0.153;0.049;0.241;0;1;0;0;0
0.343;0.105;0.280;0.153;0.049;0.241;0;1;0;0;0
0.343;0.105;0.247;0.153;0.048;0.277;1;0;0;0;0
0.321;0.106;0.247;0.154;0.048;0.277;1;0;0;0;0
0.299;0.108;0.222;0.153;0.049;0.311;0;1;0;0;0
0.299;0.108;0.222;0.153;0.049;0.311;0;1;0;0;0
0.299;0.108;0.222;0.153;0.049;0.311;0;1;0;0;0
0.299;0.108;0.222;0.153;0.049;0.322;0;1;0;0;0
0.299;0.108;0.214;0.153;0.048;0.322;0;1;0;0;0
0.295;0.108;0.214;0.153;0.048;0.322;0;1;0;0;0
0.295;0.108;0.214;0.153;0.048;0.322;0;1;0;0;0
0.295;0.108;0.214;0.153;0.048;0.322;0;1;0;0;0
0.295;0.108;0.195;0.153;0.049;0.340;0;1;0;0;0
0.269;0.109;0.195;0.153;0.049;0.340;1;0;0;0;0
0.269;0.109;0.195;0.153;0.049;0.340;1;0;0;0;0
0.269;0.109;0.195;0.153;0.049;0.340;1;0;0;0;0
0.236;0.110;0.161;0.155;0.048;0.387;0;1;0;0;0
0.229;0.109;0.161;0.155;0.048;0.387;0;1;0;0;0
0.229;0.109;0.161;0.155;0.048;0.387;0;1;0;0;0
0.229;0.109;0.157;0.155;0.048;0.390;0;1;0;0;0
0.221;0.110;0.157;0.155;0.048;0.390;0;1;0;0;0
0.221;0.110;0.157;0.156;0.048;0.390;0;1;0;0;0
0.221;0.110;0.157;0.156;0.048;0.390;0;1;0;0;0
0.221;0.110;0.157;0.156;0.048;0.390;0;1;0;0;0
0.221;0.110;0.133;0.156;0.047;0.411;1;0;0;0;0
0.185;0.112;0.133;0.152;0.047;0.411;1;0;0;0;0
0.185;0.112;0.133;0.152;0.047;0.411;1;0;0;0;0
0.151;0.112;0.107;0.152;0.047;0.443;0;1;0;0;0
0.151;0.112;0.107;0.145;0.047;0.443;0;1;0;0;0
0.151;0.112;0.100;0.145;0.047;0.449;0;1;0;0;0
0.145;0.111;0.100;0.145;0.047;0.449;1;0;0;0;0
0.145;0.111;0.100;0.141;0.047;0.449;1;0;0;0;0
0.145;0.111;0.100;0.141;0.047;0.449;1;0;0;0;0
0.106;0.112;0.072;0.120;0.046;0.477;1;0;0;0;0
0.106;0.112;0.072;0.120;0.046;0.477;1;0;0;0;0
0.108;0.112;0.073;0.120;0.048;0.481;1;0;0;0;0
0.108;0.112;0.073;0.120;0.048;0.481;1;0;0;0;0
0.108;0.112;0.073;0.121;0.048;0.481;1;0;0;0;0
0.107;0.112;0.073;0.121;0.048;0.479;1;0;0;0;0
0.107;0.112;0.073;0.121;0.048;0.479;1;0;0;0;0
0.107;0.112;0.073;0.120;0.048;0.479;1;0;0;0;0
0.126;0.036;0.478;0.291;0.091;0.019;0;1;0;0;0
0.126;0.036;0.478;0.291;0.091;0.019;0;1;0;0;0
0.126;0.036;0.478;0.291;0.091;0.019;0;1;0;0;0
0.126;0.036;0.474;0.289;0.091;0.019;0;1;0;0;0
0.126;0.036;0.456;0.289;0.092;0.031;0;1;0;0;0
0.124;0.036;0.456;0.289;0.092;0.031;0;1;0;0;0
0.124;0.036;0.456;0.289;0.092;0.031;0;1;0;0;0
0.124;0.036;0.456;0.289;0.093;0.056;0;1;0;0;0
0.123;0.036;0.434;0.294;0.093;0.056;0;1;0;0;0
0.123;0.036;0.434;0.294;0.093;0.056;0;1;0;0;0
0.123;0.034;0.434;0.294;0.093;0.079;0;1;0;0;0
0.123;0.034;0.434;0.294;0.094;0.079;0;1;0;0;0
0.124;0.034;0.413;0.295;0.094;0.079;0;1;0;0;0
0.124;0.034;0.413;0.295;0.094;0.079;0;1;0;0;0
0.124;0.034;0.413;0.295;0.094;0.079;0;1;0;0;0
0.124;0.033;0.413;0.295;0.094;0.110;0;1;0;0;0
0.125;0.033;0.385;0.301;0.094;0.110;0;1;0;0;0
0.125;0.033;0.385;0.301;0.094;0.110;0;1;0;0;0
0.125;0.032;0.385;0.301;0.094;0.142;0;1;0;0;0
0.125;0.032;0.362;0.306;0.096;0.142;0;1;0;0;0
0.149;0.032;0.362;0.306;0.096;0.142;0;1;0;0;0
0.149;0.032;0.362;0.306;0.096;0.142;0;1;0;0;0
0.149;0.032;0.362;0.306;0.096;0.142;0;1;0;0;0
0.149;0.031;0.362;0.306;0.098;0.175;0;1;0;0;0
2.000;0.031;0.336;0.311;0.098;0.175;1;0;0;0;0
2.000;0.031;0.336;0.311;0.098;0.175;1;0;0;0;0
2.000;0.030;0.336;0.311;0.098;0.208;1;0;0;0;0
0.423;0.028;0.295;0.319;0.101;0.229;0;1;0;0;0
0.423;0.028;0.295;0.319;0.101;0.229;0;1;0;0;0
0.423;0.028;0.295;0.319;0.101;0.229;0;1;0;0;0
0.403;0.028;0.280;0.317;0.102;0.246;1;0;0;0;0
0.403;0.028;0.280;0.317;0.102;0.246;1;0;0;0;0
0.401;0.029;0.277;0.317;0.102;0.248;0;1;0;0;0
0.401;0.029;0.277;0.317;0.102;0.248;0;1;0;0;0
0.400;0.027;0.277;0.320;0.102;0.247;0;1;0;0;0
0.400;0.027;0.277;0.320;0.102;0.247;0;1;0;0;0
0.400;0.027;0.277;0.320;0.102;0.247;0;1;0;0;0
0.400;0.026;0.265;0.320;0.102;0.264;0;1;0;0;0
0.378;0.026;0.265;0.312;0.102;0.264;0;1;0;0;0
0.378;0.027;0.243;0.312;0.103;0.294;0;1;0;0;0
0.340;0.027;0.243;0.299;0.103;0.294;0;1;0;0;0
0.340;0.027;0.243;0.299;0.103;0.294;0;1;0;0;0
0.340;0.024;0.222;0.299;0.104;0.318;0;1;0;0;0
0.317;0.024;0.222;0.286;0.104;0.318;0;1;0;0;0
0.317;0.024;0.222;0.286;0.104;0.318;0;1;0;0;0
0.317;0.026;0.207;0.286;0.105;0.336;1;0;0;0;0
0.293;0.026;0.207;0.274;0.105;0.336;1;0;0;0;0
0.264;0.023;0.181;0.256;0.105;0.364;0;0;0;1;0
0.264;0.023;0.181;0.256;0.105;0.364;0;0;0;1;0
0.269;0.025;0.181;0.252;0.105;0.364;0;0;0;1;0
0.269;0.025;0.181;0.252;0.105;0.364;0;0;0;1;0
0.269;0.026;0.181;0.252;0.105;0.369;0;0;0;1;0
0.282;0.026;0.181;0.252;0.105;0.369;0;0;0;1;0
0.282;0.026;0.181;0.239;0.105;0.369;1;0;0;0;0
0.282;0.026;0.181;0.239;0.105;0.369;1;0;0;0;0
0.282;0.026;0.181;0.239;0.105;0.369;1;0;0;0;0
0.305;0.034;0.184;0.225;0.106;0.383;1;0;0;0;0
0.302;0.034;0.184;0.225;0.106;0.383;0;0;0;1;0
0.302;0.034;0.184;0.225;0.106;0.383;0;0;0;1;0
0.302;0.034;0.184;0.225;0.106;0.383;0;0;0;1;0
0.306;0.032;0.185;0.222;0.107;0.383;0;0;0;1;0
0.306;0.032;0.185;0.222;0.107;0.383;0;0;0;1;0
0.306;0.039;0.187;0.222;0.108;0.391;0;0;0;1;0
0.327;0.039;0.187;0.216;0.108;0.391;0;0;0;1;0
0.327;0.039;0.187;0.216;0.108;0.391;0;0;0;1;0
0.327;0.042;0.190;0.216;0.109;0.391;0;0;0;1;0
0.340;0.042;0.190;0.216;0.109;0.387;0;0;0;1;0
0.340;0.042;0.190;0.216;0.109;0.387;0;0;0;1;0
0.340;0.042;0.190;0.216;0.109;0.387;0;0;0;1;0
0.340;0.042;0.190;0.216;0.109;0.387;0;0;0;1;0
0.340;0.045;0.194;0.216;0.109;0.382;0;0;0;1;0
0.369;0.045;0.194;0.216;0.109;0.382;0;0;0;1;0
0.369;0.045;0.194;0.215;0.109;0.382;0;0;0;1;0
0.369;0.045;0.194;0.215;0.109;0.382;0;0;0;1;0
0.369;0.052;0.204;0.215;0.109;0.382;0;0;0;1;0
0.405;0.052;0.204;0.215;0.109;0.361;0;0;0;1;0
0.405;0.052;0.204;0.216;0.109;0.361;0;0;0;1;0
0.405;0.056;0.208;0.216;0.109;0.361;1;0;0;0;0
0.405;0.056;0.208;0.216;0.109;0.348;1;0;0;0;0
0.420;0.056;0.208;0.216;0.109;0.348;1;0;0;0;0
0.423;0.058;0.211;0.217;0.109;0.345;0;1;0;0;0
0.423;0.058;0.211;0.217;0.109;0.345;0;1;0;0;0
0.423;0.057;0.210;0.217;0.109;0.345;0;1;0;0;0
0.423;0.057;0.210;0.217;0.109;0.345;0;1;0;0;0
0.419;0.057;0.210;0.208;0.109;0.346;0;1;0;0;0
0.419;0.057;0.210;0.208;0.109;0.346;0;1;0;0;0
0.419;0.047;0.200;0.208;0.115;0.346;0;1;0;0;0
0.419;0.047;0.200;0.208;0.115;0.346;0;1;0;0;0
0.376;0.031;0.172;0.181;0.129;0.373;1;0;0;0;0
0.376;0.031;0.172;0.181;0.129;0.401;1;0;0;0;0
0.323;0.031;0.172;0.181;0.129;0.401;0;0;0;1;0
0.323;0.031;0.172;0.153;0.129;0.401;0;0;0;1;0
0.323;0.027;0.154;0.153;0.138;0.401;0;0;0;1;0
0.323;0.027;0.154;0.153;0.138;0.390;0;0;0;1;0
0.327;0.027;0.154;0.153;0.138;0.390;0;0;0;1;0
0.327;0.027;0.158;0.149;0.142;0.390;0;0;0;1;0
0.327;0.027;0.158;0.149;0.142;0.390;0;0;0;1;0
0.382;0.038;0.158;0.149;0.142;0.286;1;0;0;0;0
0.382;0.038;0.158;0.149;0.142;0.286;1;0;0;0;0
0.410;0.051;0.176;0.141;0.158;0.215;1;0;0;0;0
0.410;0.051;0.176;0.141;0.158;0.215;1;0;0;0;0
0.411;0.051;0.177;0.142;0.159;0.217;0;1;0;0;0
0.410;0.051;0.177;0.142;0.159;0.215;0;1;0;0;0
0.410;0.051;0.176;0.141;0.159;0.215;0;1;0;0;0
0.403;0.047;0.176;0.141;0.159;0.225;1;0;0;0;0
0.403;0.047;0.176;0.141;0.159;0.225;1;0;0;0;0
0.391;0.037;0.153;0.119;0.177;0.238;0;0;0;1;0
0.388;0.037;0.153;0.119;0.177;0.238;0;0;0;1;0
0.388;0.037;0.156;0.119;0.180;0.238;0;0;0;1;0
0.388;0.037;0.156;0.119;0.180;0.238;0;0;0;1;0
0.389;0.037;0.156;0.119;0.180;0.222;1;0;0;0;0
0.389;0.037;0.160;0.120;0.186;0.222;1;0;0;0;0
0.390;0.043;0.164;0.120;0.190;0.205;1;0;0;0;0
0.390;0.043;0.164;0.120;0.190;0.205;1;0;0;0;0
0.390;0.043;0.164;0.120;0.190;0.205;1;0;0;0;0
0.390;0.042;0.164;0.121;0.191;0.207;0;1;0;0;0
0.390;0.042;0.165;0.121;0.191;0.207;0;1;0;0;0
0.390;0.041;0.165;0.121;0.192;0.212;1;0;0;0;0
0.390;0.041;0.158;0.114;0.198;0.212;1;0;0;0;0
0.382;0.043;0.158;0.114;0.198;0.212;0;0;0;1;0
0.382;0.043;0.155;0.113;0.200;0.216;0;0;0;1;0
0.382;0.041;0.163;0.116;0.209;0.203;0;0;0;1;0
0.380;0.041;0.163;0.116;0.209;0.203;1;0;0;0;0
0.380;0.041;0.163;0.116;0.209;0.196;1;0;0;0;0
0.380;0.041;0.167;0.115;0.212;0.196;1;0;0;0;0
0.380;0.042;0.166;0.116;0.214;0.194;1;0;0;0;0
0.380;0.042;0.166;0.116;0.214;0.194;1;0;0;0;0
0.380;0.042;0.166;0.114;0.215;0.194;0;1;0;0;0
0.380;0.043;0.166;0.114;0.215;0.194;0;1;0;0;0
0.380;0.043;0.166;0.112;0.215;0.195;1;0;0;0;0
0.380;0.043;0.166;0.112;0.215;0.195;1;0;0;0;0
0.380;0.043;0.166;0.112;0.215;0.195;1;0;0;0;0
0.371;0.050;0.153;0.098;0.223;0.211;0;0;0;1;0
0.371;0.050;0.153;0.098;0.223;0.211;0;0;0;1;0
0.363;0.080;0.149;0.098;0.225;0.213;0;0;0;1;0
0.356;0.057;0.149;0.098;0.225;0.213;0;0;0;1;0
0.356;0.057;0.156;0.098;0.226;0.195;0;0;0;1;0
0.356;0.057;0.156;0.099;0.226;0.195;1;0;0;0;0
0.354;0.054;0.161;0.099;0.226;0.195;1;0;0;0;0
0.352;0.052;0.166;0.099;0.222;0.182;1;0;0;0;0
0.352;0.052;0.166;0.099;0.222;0.182;1;0;0;0;0
0.347;0.051;0.163;0.099;0.222;0.182;0;0;0;1;0
0.347;0.051;0.163;0.100;0.220;0.182;0;0;0;1;0
0.347;0.051;0.163;0.100;0.220;0.182;0;0;0;1;0
0.348;0.051;0.168;0.100;0.220;0.175;1;0;0;0;0
0.348;0.051;0.168;0.099;0.217;0.175;0;0;0;1;0
0.348;0.051;0.168;0.099;0.217;0.175;0;0;0;1;0
0.348;0.051;0.168;0.099;0.217;0.175;0;0;0;1;0
0.345;0.053;0.170;0.100;0.214;0.172;0;0;0;1;0
0.345;0.053;0.170;0.100;0.214;0.172;0;0;0;1;0
0.345;0.053;0.170;0.100;0.214;0.172;0;0;0;1;0
0.344;0.050;0.176;0.100;0.214;0.168;0;0;0;1;0
0.344;0.050;0.176;0.101;0.214;0.168;0;0;0;1;0
0.344;0.050;0.176;0.101;0.214;0.168;0;0;0;1;0
0.344;0.050;0.176;0.101;0.214;0.168;0;0;0;1;0
0.344;0.051;0.181;0.101;0.214;0.166;0;0;0;1;0
0.344;0.051;0.181;0.101;0.212;0.166;0;0;0;1;0
0.344;0.051;0.181;0.102;0.212;0.166;0;0;0;1;0
0.344;0.051;0.181;0.102;0.212;0.166;0;0;0;1;0
0.345;0.052;0.177;0.102;0.212;0.164;0;0;0;1;0
0.345;0.052;0.177;0.102;0.212;0.164;1;0;0;0;0
0.345;0.052;0.177;0.103;0.212;0.164;1;0;0;0;0
0.345;0.052;0.177;0.103;0.212;0.164;1;0;0;0;0
0.343;0.052;0.177;0.102;0.210;0.165;0;1;0;0;0
0.343;0.052;0.177;0.102;0.210;0.165;0;1;0;0;0
0.343;0.052;0.177;0.102;0.210;0.165;0;1;0;0;0
0.343;0.052;0.178;0.098;0.211;0.169;0;1;0;0;0
0.343;0.052;0.178;0.098;0.211;0.169;0;1;0;0;0
0.336;0.064;0.167;0.098;0.211;0.169;1;0;0;0;0
0.336;0.064;0.167;0.086;0.198;0.185;0;0;0;1;0
0.336;0.064;0.167;0.086;0.198;0.185;0;0;0;1;0
0.324;1.998;0.155;0.080;0.182;0.194;0;0;0;1;0
0.324;1.998;0.155;0.080;0.182;0.194;0;0;0;1;0
0.315;1.998;0.160;0.080;0.182;0.194;0;0;0;1;0
0.315;1.998;0.160;0.082;0.171;0.184;1;0;0;0;0
0.315;1.998;0.160;0.082;0.171;0.184;1;0;0;0;0
0.315;1.998;0.160;0.082;0.171;0.184;1;0;0;0;0
0.316;0.083;0.176;0.085;0.166;0.172;1;0;0;0;0
0.316;0.083;0.176;0.085;0.166;0.172;1;0;0;0;0
0.315;0.083;0.176;0.086;0.165;0.171;0;1;0;0;0
0.315;0.083;0.176;0.086;0.165;0.171;0;1;0;0;0
0.314;0.161;0.174;0.084;0.164;0.172;1;0;0;0;0
0.314;0.161;0.174;0.084;0.164;0.172;1;0;0;0;0
0.314;0.161;0.174;0.076;0.160;0.184;1;0;0;0;0
0.164;0.037;0.452;0.239;0.089;0.034;0;1;0;0;0
0.165;0.037;0.452;0.241;0.090;0.033;0;1;0;0;0
0.165;0.037;0.454;0.241;0.090;0.033;0;1;0;0;0
0.170;0.037;0.454;0.242;0.090;0.054;0;1;0;0;0
0.170;0.037;0.454;0.242;0.089;0.054;0;1;0;0;0
0.170;0.037;0.427;0.242;0.089;0.054;0;1;0;0;0
0.170;0.037;0.427;0.242;0.089;0.054;0;1;0;0;0
0.197;0.038;0.427;0.237;0.089;0.096;0;1;0;0;0
0.197;0.038;0.427;0.237;0.089;0.096;0;1;0;0;0
0.197;0.038;0.389;0.237;0.089;0.096;0;1;0;0;0
0.197;0.038;0.389;0.237;0.089;0.096;0;1;0;0;0
0.389;0.040;0.389;0.234;0.088;0.152;0;1;0;0;0
0.389;0.040;0.340;0.234;0.088;0.152;0;1;0;0;0
0.389;0.040;0.340;0.234;0.088;0.152;1;0;0;0;0
0.435;0.043;0.340;0.234;0.088;0.208;1;0;0;0;0
0.435;0.043;0.340;0.234;0.087;0.208;1;0;0;0;0
0.369;0.044;0.265;0.243;0.087;0.262;0;1;0;0;0
0.369;0.044;0.265;0.243;0.086;0.262;0;1;0;0;0
0.365;0.045;0.265;0.244;0.086;0.268;0;1;0;0;0
0.365;0.045;0.255;0.244;0.086;0.268;0;1;0;0;0
0.346;0.044;0.255;0.238;0.086;0.285;0;1;0;0;0
0.346;0.044;0.245;0.238;0.086;0.285;0;1;0;0;0
0.332;0.043;0.245;0.239;0.084;0.295;0;1;0;0;0
0.332;0.043;0.234;0.239;0.084;0.295;0;1;0;0;0
0.332;0.043;0.234;0.239;0.084;0.295;0;1;0;0;0
0.332;0.043;0.234;0.239;0.084;0.295;0;1;0;0;0
0.320;0.045;0.224;0.238;0.084;0.307;0;1;0;0;0
0.320;0.045;0.224;0.238;0.084;0.307;1;0;0;0;0
0.287;0.045;0.224;0.236;0.084;0.307;1;0;0;0;0
0.287;0.046;0.224;0.236;0.084;0.336;1;0;0;0;0
0.287;0.046;0.198;0.236;0.084;0.336;1;0;0;0;0
0.256;0.046;0.176;0.231;0.084;0.367;0;0;0;1;0
0.256;0.046;0.176;0.231;0.084;0.367;0;0;0;1;0
0.244;0.045;0.176;0.227;0.083;0.371;0;0;0;1;0
0.244;0.045;0.175;0.227;0.083;0.371;0;0;0;1;0
0.244;0.045;0.175;0.227;0.083;0.371;0;0;0;1;0
0.244;0.045;0.175;0.227;0.083;0.371;0;0;0;1;0
0.244;0.045;0.175;0.227;0.083;0.371;0;0;0;1;0
0.268;0.054;0.180;0.235;0.084;0.377;0;0;0;1;0
0.268;0.054;0.180;0.235;0.084;0.377;1;0;0;0;0
0.268;0.054;0.180;0.235;0.084;0.377;1;0;0;0;0
0.268;0.054;0.180;0.235;0.084;0.377;1;0;0;0;0
0.343;0.073;0.195;0.207;0.086;0.341;1;0;0;0;0
0.393;0.078;0.195;0.199;0.089;0.304;0;1;0;0;0
0.393;0.078;0.197;0.199;0.089;0.304;0;1;0;0;0
0.390;0.077;0.191;0.198;0.089;0.312;0;1;0;0;0
0.390;0.077;0.191;0.198;0.089;0.312;0;1;0;0;0
0.390;0.077;0.191;0.198;0.089;0.312;0;1;0;0;0
0.390;0.077;0.191;0.198;0.089;0.312;1;0;0;0;0
0.375;0.071;0.182;0.189;0.093;0.327;1;0;0;0;0
0.338;0.063;0.169;0.169;0.102;0.343;1;0;0;0;0
0.338;0.063;0.169;0.169;0.102;0.343;1;0;0;0;0
0.338;0.062;0.169;0.170;0.103;0.344;0;1;0;0;0
0.338;0.062;0.169;0.170;0.103;0.344;0;1;0;0;0
0.337;0.060;0.163;0.169;0.103;0.347;0;1;0;0;0
0.337;0.060;0.163;0.169;0.103;0.347;0;1;0;0;0
0.337;0.060;0.163;0.169;0.103;0.347;0;1;0;0;0
0.337;0.060;0.163;0.169;0.103;0.347;1;0;0;0;0
0.324;0.056;0.157;0.157;0.109;0.356;1;0;0;0;0
0.294;0.054;0.142;0.140;0.118;0.370;0;0;0;1;0
0.294;0.054;0.142;0.140;0.118;0.370;0;0;0;1;0
0.294;0.054;0.142;0.140;0.118;0.370;0;0;0;1;0
0.295;0.051;0.146;0.140;0.116;0.337;0;0;0;1;0
0.295;0.051;0.146;0.140;0.116;0.337;0;0;0;1;0
0.295;0.051;0.146;0.140;0.116;0.337;0;0;0;1;0
0.295;0.051;0.146;0.140;0.116;0.337;0;0;0;1;0
0.343;0.051;0.154;0.136;0.124;0.249;1;0;0;0;0
0.343;0.060;0.154;0.136;0.124;0.249;1;0;0;0;0
0.425;0.092;0.189;0.141;0.146;0.145;1;0;0;0;0
0.425;0.092;0.189;0.141;0.146;0.145;1;0;0;0;0
0.425;0.092;0.189;0.141;0.146;0.145;0;1;0;0;0
0.425;0.092;0.189;0.141;0.146;0.145;0;1;0;0;0
0.426;0.092;0.186;0.141;0.147;0.146;0;1;0;0;0
0.426;0.091;0.186;0.141;0.147;0.146;0;1;0;0;0
0.411;0.091;0.167;0.119;0.172;0.181;0;1;0;0;0
0.411;0.064;0.167;0.119;0.172;0.181;1;0;0;0;0
0.411;0.064;0.167;0.119;0.172;0.181;1;0;0;0;0
0.411;0.064;0.167;0.119;0.172;0.181;1;0;0;0;0
0.376;0.064;0.131;0.082;0.206;0.220;0;0;0;1;0
0.376;1.998;0.131;0.082;0.206;0.220;0;0;0;1;0
0.347;0.670;0.113;0.066;0.214;0.222;0;0;0;1;0
0.347;0.670;0.113;0.066;0.214;0.222;0;0;0;1;0
0.347;0.670;0.113;0.066;0.214;0.222;0;0;0;1;0
0.347;0.670;0.113;0.066;0.214;0.222;0;0;0;1;0
0.347;0.670;0.120;0.068;0.206;0.198;1;0;0;0;0
0.347;1.998;0.120;0.068;0.206;0.198;1;0;0;0;0
0.331;0.073;0.167;0.077;0.155;0.150;1;0;0;0;0
0.329;0.074;0.171;0.078;0.155;0.151;1;0;0;0;0
0.329;0.074;0.169;0.079;0.157;0.151;0;0;0;1;0
0.329;0.074;0.169;0.079;0.157;0.150;0;0;0;1;0
0.329;0.074;0.169;0.079;0.157;0.150;0;0;0;1;0
0.328;0.076;0.178;0.083;0.149;0.137;0;0;0;1;0
0.328;0.076;0.178;0.083;0.149;0.137;0;0;0;1;0
0.328;0.076;0.178;0.083;0.149;0.137;0;0;0;1;0
0.328;0.076;0.178;0.083;0.149;0.137;0;0;0;1;0
0.323;0.090;0.209;0.089;0.139;0.137;0;0;0;1;0
0.323;0.090;0.209;0.089;0.139;0.122;0;0;0;1;0
0.323;0.090;0.209;0.089;0.139;0.122;0;0;0;1;0
0.323;0.090;0.209;0.089;0.139;0.122;0;0;0;1;0
0.328;0.090;0.281;0.123;0.112;0.122;0;0;0;1;0
0.328;0.215;0.281;0.123;0.112;0.095;0;0;0;1;0
0.328;0.215;0.281;0.123;0.112;0.095;0;0;0;1;0
0.328;0.215;0.281;0.123;0.112;0.095;0;0;0;1;0
0.349;0.215;0.281;0.123;0.089;0.095;1;0;0;0;0
0.349;0.533;0.281;0.189;0.089;0.080;1;0;0;0;0
0.390;0.533;0.274;0.266;0.081;0.080;0;1;0;0;0
0.390;0.587;0.274;0.266;0.081;0.081;0;1;0;0;0
0.391;0.587;0.272;0.266;0.080;0.081;0;1;0;0;0
0.391;0.583;0.272;0.268;0.080;0.096;0;1;0;0;0
0.391;0.583;0.272;0.268;0.080;0.096;0;1;0;0;0
0.391;0.583;0.272;0.268;0.080;0.096;1;0;0;0;0
0.363;0.583;0.253;0.268;0.082;0.096;1;0;0;0;0
0.363;0.573;0.253;0.266;0.082;0.127;0;1;0;0;0
0.363;0.573;0.253;0.266;0.082;0.127;0;1;0;0;0
0.363;0.573;0.253;0.266;0.082;0.127;0;1;0;0;0
0.328;0.503;0.228;0.261;0.082;0.155;0;1;0;0;0
0.328;0.503;0.228;0.261;0.082;0.155;1;0;0;0;0
0.292;0.503;0.202;0.249;0.084;0.155;1;0;0;0;0
0.292;0.074;0.202;0.249;0.084;0.189;0;0;0;1;0
0.267;0.074;0.184;0.242;0.084;0.189;0;0;0;1;0
0.267;0.060;0.184;0.242;0.084;0.193;0;0;0;1;0
0.286;0.060;0.186;0.233;0.086;0.193;0;0;0;1;0
0.286;1.998;0.186;0.233;0.086;0.206;0;0;0;1;0
0.286;1.998;0.186;0.233;0.086;0.206;0;0;0;1;0
0.360;1.998;0.198;0.233;0.093;0.206;1;0;0;0;0
0.360;1.998;0.198;0.233;0.093;0.206;1;0;0;0;0
0.360;0.619;0.198;0.214;0.093;0.228;1;0;0;0;0
0.628;0.619;0.219;0.214;0.107;0.228;0;1;0;0;0
0.628;0.586;0.219;0.208;0.107;0.219;0;1;0;0;0
0.632;0.586;0.220;0.208;0.113;0.219;0;1;0;0;0
0.632;0.600;0.220;0.195;0.113;0.240;0;1;0;0;0
0.632;0.600;0.220;0.195;0.113;0.240;0;1;0;0;0
0.617;0.600;0.199;0.195;0.128;0.240;1;0;0;0;0
0.617;0.600;0.199;0.170;0.128;0.240;1;0;0;0;0
0.617;1.998;0.199;0.170;0.128;0.271;1;0;0;0;0
0.582;1.998;0.167;0.170;0.150;0.271;0;0;0;1;0
0.582;1.998;0.167;0.170;0.150;0.271;0;0;0;1;0
0.561;0.069;0.150;0.133;0.160;0.299;0;0;0;1;0
0.561;0.069;0.150;0.128;0.160;0.299;0;0;0;1;0
0.561;0.062;0.150;0.128;0.160;0.299;0;0;0;1;0
0.561;0.062;0.150;0.128;0.160;0.260;0;0;0;1;0
0.561;0.062;0.150;0.128;0.160;0.260;1;0;0;0;0
0.575;0.062;0.161;0.128;0.172;0.260;1;0;0;0;0
0.567;0.064;0.170;0.131;0.181;0.210;1;0;0;0;0
0.567;0.064;0.170;0.131;0.181;0.210;1;0;0;0;0
0.567;0.062;0.170;0.131;0.181;0.210;1;0;0;0;0
0.562;0.063;0.172;0.130;0.181;0.210;0;0;0;1;0
0.562;0.063;0.172;0.130;0.181;0.208;0;0;0;1;0
0.560;0.063;0.173;0.130;0.182;0.208;0;0;0;1;0
0.560;0.063;0.173;0.130;0.182;0.208;0;0;0;1;0
0.560;0.074;0.173;0.131;0.182;0.208;0;0;0;1;0
0.560;0.074;0.173;0.131;0.182;0.188;0;0;0;1;0
0.560;0.074;0.182;0.131;0.182;0.188;0;0;0;1;0
0.541;0.074;0.182;0.131;0.211;0.188;0;0;0;1;0
0.541;0.074;0.182;0.135;0.211;0.188;0;0;0;1;0
0.541;1.998;0.182;0.135;0.211;0.132;0;0;0;1;0
0.541;1.998;0.286;0.135;0.211;0.132;0;0;0;1;0
0.516;1.998;0.286;0.135;0.208;0.132;1;0;0;0;0
0.516;1.998;0.286;0.135;0.208;0.132;1;0;0;0;0
0.496;0.384;0.447;0.194;0.167;0.077;0;1;0;0;0
